item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
86ee77445248,af627205e020,Нижегородская область,Нижний Новгород,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,45,Кроссовки мужские nike,28 см по стельке,500.0,130,2017-03-28,Private,847346b6fee5428dab404bc090e31edc2b615bbc54fc911eca00f31b4fbffefd,471.0,0.0
8380c63f5223,e93fa024ea8c,Башкортостан,Уфа,Бытовая электроника,"Игры, приставки и программы",Игровые приставки,,,Sony PlayStation 3,"Продам PS3, 2 беспроводных джойстика в комплекте. Коллекция игр будет естественно бонусом) на фото не хватает игры Mortal combat vs D.C. Джойстики не залипают,можете проверить при покупке. Обмен не интересен, так как подарили Ps4) небольшой торг )",9000.0,7,2017-03-24,Private,69a4dd631e492683e2b851d51bbcd7d261f480d4528f0056d00b6aca70e07246,2897.0,0.76786
8369c7120195,ff67e075621a,Краснодарский край,Краснодар,Услуги,Предложение услуг,"Няни, сиделки",,,Няня,"Присмотрю за детьми от 1-7 лет,можно оставить и на ночь",1000.0,1,2017-03-19,Private,,,0.25
f0e2faa30989,123ddb289ff8,Кемеровская область,Новокузнецк,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),Курточка женская новая р.46-48,"Продам новую женскую куртку р.46—48. Очень красиво смотриться, цвет на солнце яркий, фото не передает.",1400.0,140,2017-03-25,Company,147f0d8c7b6d335325f75ed7ede160a135492086337f336047acac8f2d623589,545.0,0.0
62f993cb0657,5360c44a6d3d,Челябинская область,Верхний Уфалей,Недвижимость,Земельные участки,Продам,Поселений (ИЖС),,Участок 6 сот. (ИЖС),Возможна покупка под материнский капитал.,50000.0,41,2017-03-20,Private,,,0.18706
e6b582b15b40,96f6121ad2d4,Владимирская область,Гусь-Хрустальный,Транспорт,Автомобили,С пробегом,ВАЗ (LADA),2101,"ВАЗ 2101, 1998",Все вопросы по телулефону,15000.0,1,2017-03-21,Private,13fdc980cfb30d3e7ad936d1363159bf917280211b3f41ff897f91299be716be,1108.0,0.23287
53f8c819d771,9a4606b7e772,Калининградская область,Советск,Личные вещи,Детская одежда и обувь,Для мальчиков,Другое,,Рубашка-боди р.62,"Новый, не успели поносить",300.0,23,2017-03-17,Private,86f0a35160f7a1adc9b278942e197fd6c36c55c8d00edc0781853d8bdec11378,41.0,0.0
6b9acabebddc,02df4f9a112f,Белгородская область,Губкин,Личные вещи,Детская одежда и обувь,Для девочек,Платья и юбки,98-104 см (2-4 года),Юбочка,,200.0,41,2017-03-23,Private,7dc5f6e41f71897cafc31deca596db6ea7c1edc2621cff5b27e86edb5ef1c1af,81.0,0.0
eec00556808d,bdc67f092447,Ростовская область,Новочеркасск,Личные вещи,Товары для детей и игрушки,Велосипеды и самокаты,,,Электромашина,Машина в хорошем состоянии . Вышел из строя привод на колесо с одной стороны и не могу найти пульт.машину покупали за 11000,4500.0,3,2017-03-24,Private,052af7590b60e0fe85c0e2130b6d0745c2c54e14ed37862d06218f46c6c6550f,891.0,0.0
d62c7e00f298,77804ee6c498,Ставропольский край,Георгиевск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,52–54 (XXL),Куртка супер ветровка,"Новая ветровка , дарили не угадали равзмер.На рост 180см ЦЕНА ТАКОЙ ВЕЩИ ВЕЗДЕ 2000 - 3500 Руб.",990.0,69,2017-03-21,Private,ca24344f24d1e3e01491857e7632ada61613fc95ecfb35bbeac3ba4b1759035c,649.0,0.0
b66b321af47a,86aaf12139b7,Краснодарский край,Краснодар,Бытовая электроника,"Игры, приставки и программы",Игровые приставки,,,PS4 1tb новая,"Продаю в связи с ненадобностью.Купила для мужа ,играть не стал.Состояние идеальное .Любые проверки.Предложение идеально до 21 апреля",25000.0,8,2017-03-20,Private,40a6202ccc55a04ef3b5a77f9e6a0574a9d16a0e64a8261b6371cbb12250c58b,2898.0,0.0
6b878bed4edb,b45a48d212c2,Ханты-Мансийский АО,Сургут,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,43,Туфли мужские,,350.0,12,2017-03-26,Private,06092076be3a98198e3b6a1dc0a68cfaf9c2789729265a0d3e016548ba051efd,639.0,0.0
ede52db80a80,180208848df7,Краснодарский край,Краснодар,Бытовая электроника,Аудио и видео,"Видео, DVD и Blu-ray плееры",,,DVD player bork DV VKA 1048 bk новый,"Плеер новый. /
В комплект входит сам проигрыватель, пульт, коробка, провода./
Форматы изображения: 4:3, 16:9/
Формат носителя: DVD, CD, CD-R/RW/
Формат воспроизведения: DVD, VCD, AudioCD , S-VCD, MP3, Kodak PictureCD , JPEG/
Аудиодекодеры: Dolby True Surround , Dolby Digital 5.1/
Выходы SCART, S-Video , Композитный , Коаксиальный, Компонентный, Оптический/
Dolby Digital 5.1/
Есть караоке : 2 разъема/
Формат видеосигнала: PAL, NTSC",2500.0,55,2017-03-22,Company,fa7622d423ccb9837524500fd57c4ff9f4e4bfde81840fe3dce3598a727f81a7,1909.0,0.0
